1	0.472899	1681.461469	210.526275	2.0	1	P41_01
1	0.662265	1624.037398	226.585174	6.0	1	P41_06_notch
1	0.942849	1681.461469	280.640755	2.0	1	P41_01
0	0.823631	0.000000	0.000000	0.0	1	-
1	0.855304	1627.123555	339.543174	6.0	1	P41_04
0	0.499009	0.000000	0.000000	0.0	1	-
1	0.846409	1681.461469	121.766148	2.0	1	P41_01
0	0.953636	0.000000	0.000000	0.0	1	-
0	0.603216	0.000000	0.000000	0.0	1	-
0	0.943456	0.000000	0.000000	0.0	1	-
0	0.885551	0.000000	0.000000	0.0	1	-
1	0.851258	1627.123555	262.237943	6.0	1	P41_04
0	0.987204	0.000000	0.000000	0.0	1	-
0	0.521066	0.000000	0.000000	0.0	1	-
1	0.652844	1627.123555	419.500789	6.0	1	P41_04
1	0.757083	1627.123555	388.861019	6.0	1	P41_04
1	0.481158	1515.968019	40.337964	26.0	1	P41_03
1	0.895709	1515.968019	280.504279	26.0	1	P41_03
0	0.562108	0.000000	0.000000	0.0	1	-
0	0.676113	0.000000	0.000000	0.0	1	-
1	0.416190	1681.461469	24.848194	2.0	1	P41_01
0	0.969259	0.000000	0.000000	0.0	1	-
1	0.633855	1688.166110	263.840700	3.0	1	P41_02
0	0.913691	0.000000	0.000000	0.0	1	-
1	0.675069	1681.461469	44.203700	2.0	1	P41_01
0	0.762652	0.000000	0.000000	0.0	1	-
1	0.577109	1688.166110	68.753976	3.0	1	P41_02
0	0.708279	0.000000	0.000000	0.0	1	-
1	0.605689	1515.968019	249.770187	26.0	1	P41_03
0	0.857149	0.000000	0.000000	0.0	1	-
0	0.963443	0.000000	0.000000	0.0	1	-
0	0.480492	0.000000	0.000000	0.0	1	-
0	0.900966	0.000000	0.000000	0.0	1	-
0	0.854085	0.000000	0.000000	0.0	1	-
1	0.559551	1515.968019	229.861576	26.0	1	P41_03
0	0.543892	0.000000	0.000000	0.0	1	-
1	0.762258	1627.123555	393.140893	6.0	1	P41_04
0	0.635279	0.000000	0.000000	0.0	1	-
1	0.530986	1681.461469	140.849888	2.0	1	P41_01
0	0.526531	0.000000	0.000000	0.0	1	-
0	0.639090	0.000000	0.000000	0.0	1	-
0	0.913106	0.000000	0.000000	0.0	1	-
0	0.430146	0.000000	0.000000	0.0	1	-
0	0.516670	0.000000	0.000000	0.0	1	-
0	0.560723	0.000000	0.000000	0.0	1	-
0	0.919735	0.000000	0.000000	0.0	1	-
0	0.565598	0.000000	0.000000	0.0	1	-
0	0.651970	0.000000	0.000000	0.0	1	-
0	0.525307	0.000000	0.000000	0.0	1	-
0	0.896118	0.000000	0.000000	0.0	1	-
1	0.507877	1501.487343	322.452661	17.0	1	P41_05
0	0.428816	0.000000	0.000000	0.0	1	-
1	0.468674	1624.037398	214.013025	6.0	1	P41_06_notch
0	0.478893	0.000000	0.000000	0.0	1	-
1	0.648127	1501.487343	357.105797	17.0	1	P41_05
1	0.540988	1681.461469	289.658851	2.0	1	P41_01
0	0.671457	0.000000	0.000000	0.0	1	-
0	0.820761	0.000000	0.000000	0.0	1	-
0	0.641033	0.000000	0.000000	0.0	1	-
0	0.465442	0.000000	0.000000	0.0	1	-
0	0.583642	0.000000	0.000000	0.0	1	-
1	0.904005	1501.487343	402.407254	17.0	1	P41_05
1	0.509121	1688.166110	278.788653	3.0	1	P41_02
0	0.862342	0.000000	0.000000	0.0	1	-
1	0.559775	1624.037398	8.174241	6.0	1	P41_06_notch
0	0.596007	0.000000	0.000000	0.0	1	-
1	0.793205	1688.166110	207.249784	3.0	1	P41_02
1	0.460582	1688.166110	91.735823	3.0	1	P41_02
0	0.569325	0.000000	0.000000	0.0	1	-
0	0.600783	0.000000	0.000000	0.0	1	-
0	0.947024	0.000000	0.000000	0.0	1	-
1	0.939340	1515.968019	338.998985	26.0	1	P41_03
1	0.696881	1515.968019	318.069464	26.0	1	P41_03
0	0.532089	0.000000	0.000000	0.0	1	-
1	0.603558	1681.461469	129.334243	2.0	1	P41_01
1	0.902616	1501.487343	109.930703	17.0	1	P41_05
0	0.590318	0.000000	0.000000	0.0	1	-
0	0.757497	0.000000	0.000000	0.0	1	-
0	0.719178	0.000000	0.000000	0.0	1	-
0	0.511030	0.000000	0.000000	0.0	1	-
1	0.468180	1627.123555	69.096451	6.0	1	P41_04
0	0.788046	0.000000	0.000000	0.0	1	-
0	0.888812	0.000000	0.000000	0.0	1	-
1	0.887996	1688.166110	411.934719	3.0	1	P41_02
0	0.698635	0.000000	0.000000	0.0	1	-
1	0.568709	1627.123555	206.426392	6.0	1	P41_04
1	0.522114	1627.123555	54.909386	6.0	1	P41_04
1	0.485733	1627.123555	324.588217	6.0	1	P41_04
1	0.400778	1688.166110	15.809266	3.0	1	P41_02
1	0.754399	1627.123555	314.900863	6.0	1	P41_04
0	0.535111	0.000000	0.000000	0.0	1	-
1	0.990473	1681.461469	186.741959	2.0	1	P41_01
1	0.677700	1501.487343	291.301317	17.0	1	P41_05
1	0.824050	1627.123555	96.187525	6.0	1	P41_04
1	0.731830	1515.968019	392.205882	26.0	1	P41_03
0	0.830161	0.000000	0.000000	0.0	1	-
1	0.730230	1515.968019	185.023549	26.0	1	P41_03
1	0.894687	1501.487343	188.225740	17.0	1	P41_05
0	0.707369	0.000000	0.000000	0.0	1	-
0	0.805756	0.000000	0.000000	0.0	1	-
1	0.852931	1515.968019	156.714822	26.0	1	P41_03
0	0.836086	0.000000	0.000000	0.0	1	-
0	0.827508	0.000000	0.000000	0.0	1	-
0	0.577588	0.000000	0.000000	0.0	1	-
0	0.997017	0.000000	0.000000	0.0	1	-
0	0.524972	0.000000	0.000000	0.0	1	-
1	0.488831	1688.166110	99.938019	3.0	1	P41_02
1	0.894156	1681.461469	257.959652	2.0	1	P41_01
1	0.976248	1681.461469	66.096416	2.0	1	P41_01
1	0.847216	1627.123555	207.012238	6.0	1	P41_04
0	0.997867	0.000000	0.000000	0.0	1	-
0	0.466899	0.000000	0.000000	0.0	1	-
0	0.789940	0.000000	0.000000	0.0	1	-
1	0.817112	1688.166110	211.471125	3.0	1	P41_02
0	0.812771	0.000000	0.000000	0.0	1	-
1	0.497039	1501.487343	223.360158	17.0	1	P41_05
1	0.468770	1627.123555	409.286354	6.0	1	P41_04
0	0.990403	0.000000	0.000000	0.0	1	-
0	0.507206	0.000000	0.000000	0.0	1	-
0	0.732229	0.000000	0.000000	0.0	1	-
1	0.819821	1515.968019	82.145228	26.0	1	P41_03
0	0.537311	0.000000	0.000000	0.0	1	-
0	0.483314	0.000000	0.000000	0.0	1	-
1	0.559307	1681.461469	253.258237	2.0	1	P41_01
1	0.689695	1681.461469	295.515832	2.0	1	P41_01
1	0.505587	1501.487343	346.966704	17.0	1	P41_05
1	0.497944	1515.968019	17.464651	26.0	1	P41_03
0	0.456624	0.000000	0.000000	0.0	1	-
1	0.876882	1627.123555	176.462421	6.0	1	P41_04
0	0.903994	0.000000	0.000000	0.0	1	-
0	0.769237	0.000000	0.000000	0.0	1	-
0	0.845008	0.000000	0.000000	0.0	1	-
1	0.979038	1624.037398	252.586832	6.0	1	P41_06_notch
0	0.819763	0.000000	0.000000	0.0	1	-
0	0.948983	0.000000	0.000000	0.0	1	-
1	0.856679	1681.461469	253.381140	2.0	1	P41_01
1	0.506297	1515.968019	293.325093	26.0	1	P41_03
1	0.477686	1624.037398	269.476434	6.0	1	P41_06_notch
0	0.619212	0.000000	0.000000	0.0	1	-
0	0.619120	0.000000	0.000000	0.0	1	-
0	0.449858	0.000000	0.000000	0.0	1	-
1	0.525926	1627.123555	53.853661	6.0	1	P41_04
0	0.835427	0.000000	0.000000	0.0	1	-
0	0.769339	0.000000	0.000000	0.0	1	-
0	0.455748	0.000000	0.000000	0.0	1	-
0	0.975292	0.000000	0.000000	0.0	1	-
0	0.619431	0.000000	0.000000	0.0	1	-
0	0.637194	0.000000	0.000000	0.0	1	-
1	0.584674	1681.461469	156.822155	2.0	1	P41_01
0	0.461367	0.000000	0.000000	0.0	1	-
1	0.564785	1515.968019	164.507791	26.0	1	P41_03
0	0.432472	0.000000	0.000000	0.0	1	-
0	0.787708	0.000000	0.000000	0.0	1	-
0	0.803485	0.000000	0.000000	0.0	1	-
1	0.480840	1624.037398	51.192170	6.0	1	P41_06_notch
1	0.575253	1688.166110	16.637549	3.0	1	P41_02
1	0.732214	1624.037398	386.212114	6.0	1	P41_06_notch
0	0.414089	0.000000	0.000000	0.0	1	-
0	0.722604	0.000000	0.000000	0.0	1	-
0	0.492839	0.000000	0.000000	0.0	1	-
0	0.476266	0.000000	0.000000	0.0	1	-
0	0.590636	0.000000	0.000000	0.0	1	-
1	0.630018	1501.487343	78.064554	17.0	1	P41_05
0	0.400241	0.000000	0.000000	0.0	1	-
1	0.806183	1501.487343	330.394583	17.0	1	P41_05
1	0.846852	1501.487343	401.477402	17.0	1	P41_05
0	0.609797	0.000000	0.000000	0.0	1	-
1	0.927178	1501.487343	131.074762	17.0	1	P41_05
0	0.778128	0.000000	0.000000	0.0	1	-
0	0.908329	0.000000	0.000000	0.0	1	-
0	0.540121	0.000000	0.000000	0.0	1	-
0	0.836088	0.000000	0.000000	0.0	1	-
1	0.635231	1501.487343	96.629973	17.0	1	P41_05
0	0.716064	0.000000	0.000000	0.0	1	-
0	0.938010	0.000000	0.000000	0.0	1	-
0	0.792438	0.000000	0.000000	0.0	1	-
0	0.507336	0.000000	0.000000	0.0	1	-
0	0.469811	0.000000	0.000000	0.0	1	-
1	0.650387	1627.123555	185.694239	6.0	1	P41_04
0	0.442792	0.000000	0.000000	0.0	1	-
1	0.993613	1681.461469	377.401836	2.0	1	P41_01
0	0.756183	0.000000	0.000000	0.0	1	-
1	0.642269	1688.166110	358.511936	3.0	1	P41_02
1	0.624766	1681.461469	334.055287	2.0	1	P41_01
1	0.591178	1627.123555	143.517534	6.0	1	P41_04
0	0.589138	0.000000	0.000000	0.0	1	-
0	0.468711	0.000000	0.000000	0.0	1	-
1	0.664318	1624.037398	279.071595	6.0	1	P41_06_notch
1	0.986591	1515.968019	283.813835	26.0	1	P41_03
1	0.536160	1627.123555	102.211855	6.0	1	P41_04
0	0.823819	0.000000	0.000000	0.0	1	-
1	0.764983	1515.968019	85.461505	26.0	1	P41_03
0	0.740242	0.000000	0.000000	0.0	1	-
1	0.889969	1688.166110	239.239036	3.0	1	P41_02
0	0.984224	0.000000	0.000000	0.0	1	-
0	0.945929	0.000000	0.000000	0.0	1	-
0	0.905886	0.000000	0.000000	0.0	1	-
